freq_hz,freq_word,xr,xi,yr,yi,x_mag_db,y_mag_db
2.080852734375000000e+04,4.965220000000000000e+05,-1.086035817861557007e-01,-9.329587221145629883e-02,-4.853041842579841614e-02,2.334430627524852753e-02,-1.688270378112792969e+01,-2.537578392028808594e+01
2.082489453125000000e+04,4.969030000000000000e+05,2.906095795333385468e-02,1.415676176548004150e-01,5.297554656863212585e-02,1.114833634346723557e-02,-1.680146217346191406e+01,-2.533029556274414062e+01
2.084127343750000000e+04,4.972850000000000000e+05,1.431154906749725342e-01,9.632222354412078857e-03,2.459729835391044617e-02,-4.789369553327560425e-02,-1.686663818359375000e+01,-2.537776756286621094e+01
2.085766796875000000e+04,4.976910000000000000e+05,-7.017561793327331543e-02,-1.236798465251922607e-01,-5.316889658570289612e-02,5.724741145968437195e-03,-1.694190597534179688e+01,-2.543679046630859375e+01
2.087407226562500000e+04,4.980730000000000000e+05,-2.289643324911594391e-02,-1.357985287904739380e-01,-5.048151686787605286e-02,-1.252184063196182251e-02,-1.722035980224609375e+01,-2.567803955078125000e+01
2.089049218750000000e+04,4.984540000000000000e+05,4.199634864926338196e-02,-1.366071403026580811e-01,-4.083789512515068054e-02,-3.474989905953407288e-02,-1.689833450317382812e+01,-2.541318511962890625e+01
2.090692187500000000e+04,4.988600000000000000e+05,1.344625949859619141e-01,-3.980180621147155762e-02,6.415059790015220642e-03,-5.223057046532630920e-02,-1.706319999694824219e+01,-2.557647895812988281e+01
2.092336718750000000e+04,4.992420000000000000e+05,-1.200257390737533569e-01,-7.783845067024230957e-02,-4.487439990043640137e-02,3.000930324196815491e-02,-1.688988113403320312e+01,-2.535470199584960938e+01
2.093982421875000000e+04,4.996470000000000000e+05,7.258953899145126343e-02,1.175803318619728088e-01,5.161191895604133606e-02,-7.655162364244461060e-03,-1.719094467163085938e+01,-2.565049362182617188e+01
2.095629492187500000e+04,5.000290000000000000e+05,5.697884131222963333e-03,1.411017775535583496e-01,4.948515817523002625e-02,1.889184676110744476e-02,-1.700227355957031250e+01,-2.551961517333984375e+01
2.097277734375000000e+04,5.004350000000000000e+05,5.122352391481399536e-02,-1.208711639046669006e-01,-3.430725634098052979e-02,-3.593265265226364136e-02,-1.763621902465820312e+01,-2.607629585266113281e+01
2.098927343750000000e+04,5.008170000000000000e+05,1.368709057569503784e-01,-3.026861324906349182e-02,9.714463725686073303e-03,-5.177171900868415833e-02,-1.706641006469726562e+01,-2.556786727905273438e+01
2.100578320312500000e+04,5.012220000000000000e+05,3.200528398156166077e-02,-1.341742277145385742e-01,-4.160087555646896362e-02,-3.087726980447769165e-02,-1.720628356933593750e+01,-2.571211242675781250e+01
2.102230468750000000e+04,5.016040000000000000e+05,-1.031419932842254639e-01,-9.861638396978378296e-02,-4.909471794962882996e-02,2.092108875513076782e-02,-1.691148376464843750e+01,-2.545462608337402344e+01
2.103883984375000000e+04,5.020100000000000000e+05,-1.312657445669174194e-01,4.151593428105115891e-03,-1.827000640332698822e-02,4.604690521955490112e-02,-1.763263130187988281e+01,-2.610105705261230469e+01
2.105538867187500000e+04,5.023910000000000000e+05,-1.911206543445587158e-02,-1.313804090023040771e-01,-4.837165027856826782e-02,-1.300353277474641800e-02,-1.753844070434570312e+01,-2.600515174865722656e+01
2.107194921875000000e+04,5.027970000000000000e+05,8.738749474287033081e-02,-9.527011960744857788e-02,-1.994476467370986938e-02,-4.465934634208679199e-02,-1.776946258544921875e+01,-2.621193313598632812e+01
2.108852343750000000e+04,5.032030000000000000e+05,-1.230433285236358643e-01,6.946820020675659180e-02,5.595147144049406052e-03,5.244964361190795898e-02,-1.699720001220703125e+01,-2.555600738525390625e+01
2.110511132812500000e+04,5.035840000000000000e+05,-1.360737085342407227e-01,-4.477046057581901550e-02,-3.529753908514976501e-02,3.995788097381591797e-02,-1.687813186645507812e+01,-2.546292114257812500e+01
2.112171093750000000e+04,5.039900000000000000e+05,1.135256215929985046e-01,6.138608977198600769e-02,3.822161257266998291e-02,-3.012681379914283752e-02,-1.778421020507812500e+01,-2.625523567199707031e+01
2.113832421875000000e+04,5.043720000000000000e+05,-5.450003221631050110e-02,1.070985049009323120e-01,2.891469933092594147e-02,3.513212874531745911e-02,-1.840422439575195312e+01,-2.683961105346679688e+01
2.115495117187500000e+04,5.047770000000000000e+05,1.309809088706970215e-01,5.555318668484687805e-02,3.799287602305412292e-02,-3.686570003628730774e-02,-1.693743133544921875e+01,-2.552448272705078125e+01
2.117158984375000000e+04,5.051830000000000000e+05,9.899059683084487915e-02,-9.126774221658706665e-02,-1.684579439461231232e-02,-4.713324457406997681e-02,-1.741627502441406250e+01,-2.601136207580566406e+01
2.118824218750000000e+04,5.055650000000000000e+05,-1.763715781271457672e-02,-1.126261875033378601e-01,-4.149741679430007935e-02,-1.087288931012153625e-02,-1.886199569702148438e+01,-2.735121917724609375e+01
2.120490820312500000e+04,5.059710000000000000e+05,5.660034716129302979e-02,-1.170801818370819092e-01,-3.193878382444381714e-02,-3.673842921853065491e-02,-1.771821212768554688e+01,-2.625288772583007812e+01
2.122158789062500000e+04,5.063760000000000000e+05,1.090622097253799438e-01,8.885797858238220215e-02,4.617509990930557251e-02,-2.426282688975334167e-02,-1.703547477722167969e+01,-2.565299606323242188e+01
2.123827929687500000e+04,5.067580000000000000e+05,-8.582495152950286865e-02,8.305680006742477417e-02,1.567934639751911163e-02,4.192116856575012207e-02,-1.845747947692871094e+01,-2.698270034790039062e+01
2.125498437500000000e+04,5.071640000000000000e+05,4.999966919422149658e-02,-1.253039836883544922e-01,-3.576062992215156555e-02,-3.546434640884399414e-02,-1.739903450012207031e+01,-2.595758056640625000e+01
2.127170312500000000e+04,5.075690000000000000e+05,-7.572609931230545044e-02,-1.170299574732780457e-01,-5.103711038827896118e-02,8.872698061168193817e-03,-1.711517143249511719e+01,-2.571296691894531250e+01
2.128843359375000000e+04,5.079510000000000000e+05,-8.590625226497650146e-02,7.042845338582992554e-02,1.157925184816122055e-02,4.030420631170272827e-02,-1.908683013916015625e+01,-2.754855728149414062e+01
2.130517773437500000e+04,5.083570000000000000e+05,1.426009833812713623e-01,1.809546723961830139e-02,2.639252692461013794e-02,-4.594880342483520508e-02,-1.684817504882812500e+01,-2.551624679565429688e+01
2.132193554687500000e+04,5.087620000000000000e+05,-5.422233790159225464e-02,-1.184404715895652771e-01,-4.852788150310516357e-02,1.353989355266094208e-03,-1.770363998413085938e+01,-2.627679443359375000e+01
2.133870703125000000e+04,5.091680000000000000e+05,-9.473263472318649292e-02,1.042044833302497864e-01,2.157994173467159271e-02,4.742445796728134155e-02,-1.702614974975585938e+01,-2.566266632080078125e+01
2.135549023437500000e+04,5.095500000000000000e+05,1.275019496679306030e-01,-3.568423911929130554e-02,6.411680020391941071e-03,-4.905143007636070251e-02,-1.756215286254882812e+01,-2.611339187622070312e+01
2.137228710937500000e+04,5.099550000000000000e+05,-2.053140290081501007e-02,1.366791874170303345e-01,4.377556219696998596e-02,2.684496715664863586e-02,-1.718904304504394531e+01,-2.578897666931152344e+01
2.138909765625000000e+04,5.103610000000000000e+05,-1.091193035244941711e-01,-7.225104421377182007e-02,-4.056450724601745605e-02,2.688372135162353516e-02,-1.766312789916992188e+01,-2.625579071044921875e+01
2.140592187500000000e+04,5.107670000000000000e+05,7.294642925262451172e-02,-1.165313795208930969e-01,-2.884507738053798676e-02,-4.163626208901405334e-02,-1.723521041870117188e+01,-2.590808105468750000e+01
2.142275781250000000e+04,5.111720000000000000e+05,-5.181691795587539673e-02,-1.165770366787910461e-01,-4.739270359277725220e-02,6.638719933107495308e-04,-1.788473701477050781e+01,-2.648491859436035156e+01
2.143960937500000000e+04,5.115780000000000000e+05,1.045928746461868286e-01,9.676662087440490723e-02,4.768491536378860474e-02,-2.179471030831336975e-02,-1.692430305480957031e+01,-2.560847282409667969e+01
2.145647265625000000e+04,5.119600000000000000e+05,7.118497509509325027e-03,1.401760578155517578e-01,4.862017929553985596e-02,1.768627949059009552e-02,-1.705533790588378906e+01,-2.572396087646484375e+01
2.147334960937500000e+04,5.123650000000000000e+05,-1.182751823216676712e-02,1.392257809638977051e-01,4.544148594141006470e-02,2.396733872592449188e-02,-1.709437751770019531e+01,-2.578500938415527344e+01
2.149023828125000000e+04,5.127710000000000000e+05,-1.193632036447525024e-01,6.944569945335388184e-02,6.563220638781785965e-03,5.059257149696350098e-02,-1.719642829895019531e+01,-2.584578514099121094e+01
2.150714257812500000e+04,5.131770000000000000e+05,-8.074103295803070068e-02,1.183564737439155579e-01,2.848957479000091553e-02,4.387423768639564514e-02,-1.687666702270507812e+01,-2.562788009643554688e+01
2.152405859375000000e+04,5.135820000000000000e+05,-1.354347467422485352e-01,-4.922990128397941589e-02,-3.574491292238235474e-02,3.860010206699371338e-02,-1.682644081115722656e+01,-2.557886123657226562e+01
2.154098828125000000e+04,5.139880000000000000e+05,1.429404616355895996e-01,1.638474687933921814e-02,2.560943365097045898e-02,-4.565646871924400330e-02,-1.684020614624023438e+01,-2.562192916870117188e+01
2.155793164062500000e+04,5.143930000000000000e+05,-1.294241249561309814e-01,6.328268349170684814e-02,3.195523982867598534e-03,5.241027846932411194e-02,-1.682871055603027344e+01,-2.559555435180664062e+01
2.157488671875000000e+04,5.147990000000000000e+05,1.363928020000457764e-01,-4.560663178563117981e-02,3.494067816063761711e-03,-5.223063752055168152e-02,-1.684387207031250000e+01,-2.562210083007812500e+01
2.159185742187500000e+04,5.152050000000000000e+05,-2.883517416194081306e-03,1.439862102270126343e-01,4.805743694305419922e-02,2.119421772658824921e-02,-1.683184051513671875e+01,-2.559293556213378906e+01
2.160883984375000000e+04,5.156100000000000000e+05,1.297522038221359253e-01,6.252793967723846436e-02,3.909277543425559998e-02,-3.467208519577980042e-02,-1.683078575134277344e+01,-2.563774108886718750e+01
2.162583593750000000e+04,5.160160000000000000e+05,-4.652934148907661438e-03,-1.437438428401947021e-01,-4.875893890857696533e-02,-1.824991591274738312e-02,-1.684366607666015625e+01,-2.566951560974121094e+01
2.164284765625000000e+04,5.164220000000000000e+05,5.526861175894737244e-02,1.333887428045272827e-01,5.231034755706787109e-02,4.570723831420764327e-05,-1.680952835083007812e+01,-2.562824440002441406e+01
2.165986914062500000e+04,5.168270000000000000e+05,1.362009644508361816e-01,4.695767164230346680e-02,3.457639738917350769e-02,-3.911581262946128845e-02,-1.682862091064453125e+01,-2.564542007446289062e+01
2.167690625000000000e+04,5.172330000000000000e+05,-1.175998076796531677e-01,8.375278860330581665e-02,1.173458993434906006e-02,5.097630992531776428e-02,-1.681013870239257812e+01,-2.562838745117187500e+01
2.169395703125000000e+04,5.176390000000000000e+05,1.211618706583976746e-01,-7.820109277963638306e-02,-9.247725829482078552e-03,-5.126157775521278381e-02,-1.682028388977050781e+01,-2.566507148742675781e+01
2.171101953125000000e+04,5.180440000000000000e+05,1.102563142776489258e-01,-9.289087355136871338e-02,-1.569751836359500885e-02,-4.948732256889343262e-02,-1.682246398925781250e+01,-2.569375610351562500e+01
2.172809765625000000e+04,5.184500000000000000e+05,1.337465047836303711e-01,5.499317869544029236e-02,3.689524158835411072e-02,-3.669944778084754944e-02,-1.679596710205078125e+01,-2.567333984375000000e+01
2.174518750000000000e+04,5.188550000000000000e+05,-1.352981179952621460e-01,-4.926197975873947144e-02,-3.498611971735954285e-02,3.845414146780967712e-02,-1.683352088928222656e+01,-2.568194198608398438e+01
2.176229101562500000e+04,5.192610000000000000e+05,-1.424854546785354614e-01,2.265087328851222992e-02,-1.203145924955606461e-02,5.051865801215171814e-02,-1.681620025634765625e+01,-2.569136619567871094e+01
2.177940820312500000e+04,5.196670000000000000e+05,-6.358634680509567261e-02,-1.293920874595642090e-01,-5.197253078222274780e-02,3.597321687266230583e-03,-1.682238769531250000e+01,-2.566376686096191406e+01
2.179653906250000000e+04,5.200960000000000000e+05,3.795726969838142395e-02,1.393252164125442505e-01,5.153752863407135010e-02,6.588671822100877762e-03,-1.680846786499023438e+01,-2.568712234497070312e+01
2.181368359375000000e+04,5.205020000000000000e+05,1.443082839250564575e-01,3.791900817304849625e-03,2.099815756082534790e-02,-4.730155691504478455e-02,-1.681117630004882812e+01,-2.572130966186523438e+01
2.183083984375000000e+04,5.209070000000000000e+05,4.201720282435417175e-02,1.376921683549880981e-01,5.146551877260208130e-02,4.903058521449565887e-03,-1.683514213562011719e+01,-2.573043441772460938e+01
2.184801171875000000e+04,5.213130000000000000e+05,4.673788323998451233e-02,-1.362671405076980591e-01,-3.887040913105010986e-02,-3.425278142094612122e-02,-1.682915687561035156e+01,-2.571191406250000000e+01
2.186519531250000000e+04,5.217190000000000000e+05,-7.199653983116149902e-02,-1.250944733619689941e-01,-5.123922973871231079e-02,6.726648658514022827e-03,-1.681266403198242188e+01,-2.573373794555664062e+01
2.188239453125000000e+04,5.221240000000000000e+05,1.440830677747726440e-01,5.642902571707963943e-03,2.154808305203914642e-02,-4.694721475243568420e-02,-1.682108306884765625e+01,-2.573755455017089844e+01
2.189960546875000000e+04,5.225540000000000000e+05,-5.755539610981941223e-02,-1.323088258504867554e-01,-5.194067582488059998e-02,9.194439626298844814e-04,-1.681555747985839844e+01,-2.568848800659179688e+01
2.191683007812500000e+04,5.229590000000000000e+05,-7.596107572317123413e-02,-1.224518716335296631e-01,-5.090754106640815735e-02,8.611137978732585907e-03,-1.682677459716796875e+01,-2.574184036254882812e+01
2.193407031250000000e+04,5.233650000000000000e+05,1.434096246957778931e-01,-1.414616499096155167e-02,1.485422533005475998e-02,-4.954918846487998962e-02,-1.682637977600097656e+01,-2.572551345825195312e+01
2.195132226562500000e+04,5.237710000000000000e+05,-1.136157363653182983e-01,-8.897498250007629395e-02,-4.492884501814842224e-02,2.548046968877315521e-02,-1.681413269042968750e+01,-2.573837661743164062e+01
2.196858789062500000e+04,5.242000000000000000e+05,-1.393085718154907227e-01,-3.769496455788612366e-02,-3.166435658931732178e-02,4.094579443335533142e-02,-1.681356811523437500e+01,-2.571996688842773438e+01
2.198586718750000000e+04,5.246060000000000000e+05,-2.329233568161725998e-03,-1.443996280431747437e-01,-4.781616479158401489e-02,-1.892157457768917084e-02,-1.680754852294921875e+01,-2.577671051025390625e+01
2.200316015625000000e+04,5.250120000000000000e+05,-1.218092814087867737e-01,7.732954621315002441e-02,9.155803360044956207e-03,5.065412446856498718e-02,-1.681574249267578125e+01,-2.576808547973632812e+01
2.202046679687500000e+04,5.254170000000000000e+05,-1.422133892774581909e-01,2.138939127326011658e-02,-1.185335405170917511e-02,4.988645017147064209e-02,-1.684404182434082031e+01,-2.580183029174804688e+01
2.203778710937500000e+04,5.258470000000000000e+05,1.197756920009851456e-02,-1.437968462705612183e-01,-4.601224511861801147e-02,-2.326938509941101074e-02,-1.681498527526855469e+01,-2.575348281860351562e+01
2.205512109375000000e+04,5.262520000000000000e+05,-1.441268324851989746e-01,8.906982839107513428e-03,-1.653119921684265137e-02,4.855509102344512939e-02,-1.680854797363281250e+01,-2.579899215698242188e+01
2.207246875000000000e+04,5.266580000000000000e+05,-1.433021724224090576e-01,-1.596882008016109467e-02,-2.453227713704109192e-02,4.520867392420768738e-02,-1.682134819030761719e+01,-2.577466583251953125e+01
2.208983007812500000e+04,5.270870000000000000e+05,1.122004464268684387e-01,-9.066523611545562744e-02,-1.483287289738655090e-02,-4.914351552724838257e-02,-1.681746101379394531e+01,-2.579202842712402344e+01
2.210720507812500000e+04,5.274930000000000000e+05,-8.343845605850219727e-02,-1.179232820868492126e-01,-5.020775273442268372e-02,1.137294434010982513e-02,-1.680521774291992188e+01,-2.576727676391601562e+01
2.212459179687500000e+04,5.279230000000000000e+05,-8.078113943338394165e-02,-1.196894645690917969e-01,-5.027430132031440735e-02,1.055378932505846024e-02,-1.680869674682617188e+01,-2.578579139709472656e+01
2.214199414062500000e+04,5.283280000000000000e+05,1.440353691577911377e-01,3.506206674501299858e-03,2.043944597244262695e-02,-4.684672877192497253e-02,-1.682804489135742188e+01,-2.582962417602539062e+01
2.215941015625000000e+04,5.287340000000000000e+05,5.882877856492996216e-02,-1.316445767879486084e-01,-3.556022047996520996e-02,-3.702296316623687744e-02,-1.682122230529785156e+01,-2.579181671142578125e+01
2.217683984375000000e+04,5.291630000000000000e+05,1.309567987918853760e-01,-5.980679392814636230e-02,-2.022714354097843170e-03,-5.111955478787422180e-02,-1.683473205566406250e+01,-2.582146453857421875e+01
2.219428320312500000e+04,5.295690000000000000e+05,-5.484458059072494507e-02,1.335989385843276978e-01,3.657530248165130615e-02,3.593647852540016174e-02,-1.680756378173828125e+01,-2.580179214477539062e+01
2.221174023437500000e+04,5.299980000000000000e+05,1.417235881090164185e-01,2.525154873728752136e-02,2.721104584634304047e-02,-4.317907243967056274e-02,-1.683542823791503906e+01,-2.584213447570800781e+01
2.222921093750000000e+04,5.304040000000000000e+05,5.669410899281501770e-02,1.325840502977371216e-01,5.111531913280487061e-02,-1.054930733516812325e-03,-1.682088088989257812e+01,-2.582712936401367188e+01
2.224669531250000000e+04,5.308340000000000000e+05,-1.082544177770614624e-01,-9.531281143426895142e-02,-4.563883692026138306e-02,2.293499559164047241e-02,-1.681862640380859375e+01,-2.583539772033691406e+01
2.226419335937500000e+04,5.312390000000000000e+05,-1.421359628438949585e-01,2.295604720711708069e-02,-1.134430244565010071e-02,4.977273568511009216e-02,-1.683408927917480469e+01,-2.584022521972656250e+01
2.228170507812500000e+04,5.316690000000000000e+05,-1.042947322130203247e-01,-9.954498708248138428e-02,-4.643712937831878662e-02,2.086612954735755920e-02,-1.682216644287109375e+01,-2.586398124694824219e+01
2.229923046875000000e+04,5.320740000000000000e+05,6.066332384943962097e-02,1.306196600198745728e-01,5.084605142474174500e-02,-2.663016784936189651e-03,-1.683159065246582031e+01,-2.586295890808105469e+01
2.231677148437500000e+04,5.325040000000000000e+05,1.317809224128723145e-01,5.888628214597702026e-02,3.660743683576583862e-02,-3.533656895160675049e-02,-1.681231307983398438e+01,-2.586905288696289062e+01
2.233432421875000000e+04,5.329090000000000000e+05,-1.372175663709640503e-01,4.442142695188522339e-02,-3.572561079636216164e-03,5.079702287912368774e-02,-1.681896591186523438e+01,-2.586180686950683594e+01
2.235189062500000000e+04,5.333390000000000000e+05,2.442401833832263947e-02,1.420110762119293213e-01,4.982940107583999634e-02,1.074369810521602631e-02,-1.682695770263671875e+01,-2.585294723510742188e+01
2.236947265625000000e+04,5.337450000000000000e+05,4.279582574963569641e-02,1.377658396959304810e-01,5.056500062346458435e-02,4.285452421754598618e-03,-1.681708908081054688e+01,-2.589191627502441406e+01
2.238706640625000000e+04,5.341740000000000000e+05,-1.268538981676101685e-01,-6.834566593170166016e-02,-3.901882842183113098e-02,3.256198763847351074e-02,-1.682709121704101562e+01,-2.587917327880859375e+01
2.240467578125000000e+04,5.346040000000000000e+05,1.317246109247207642e-01,5.839251354336738586e-02,3.645365312695503235e-02,-3.518887236714363098e-02,-1.682750511169433594e+01,-2.590552902221679688e+01
2.242229687500000000e+04,5.350090000000000000e+05,1.295138746500015259e-01,6.362615525722503662e-02,3.776472434401512146e-02,-3.376877307891845703e-02,-1.681474876403808594e+01,-2.590657997131347656e+01
2.243993359375000000e+04,5.354390000000000000e+05,-6.718768179416656494e-02,1.278923749923706055e-01,3.278277814388275146e-02,3.871808946132659912e-02,-1.680464172363281250e+01,-2.589425086975097656e+01
2.245758398437500000e+04,5.358680000000000000e+05,9.845960885286331177e-02,-1.054599434137344360e-01,-2.143942378461360931e-02,-4.596792161464691162e-02,-1.681600761413574219e+01,-2.589611053466796875e+01
2.247524804687500000e+04,5.362740000000000000e+05,3.460587188601493835e-02,-1.397592872381210327e-01,-4.089374467730522156e-02,-2.955412678420543671e-02,-1.683395957946777344e+01,-2.594185066223144531e+01
2.249292578125000000e+04,5.367030000000000000e+05,1.088082566857337952e-01,9.450104087591171265e-02,4.484069719910621643e-02,-2.304521016776561737e-02,-1.682570075988769531e+01,-2.594863891601562500e+01
2.251061718750000000e+04,5.371330000000000000e+05,1.300843060016632080e-01,-6.240485981106758118e-02,-3.282377496361732483e-03,-5.029128119349479675e-02,-1.681596565246582031e+01,-2.595168685913085938e+01
2.252832421875000000e+04,5.375390000000000000e+05,1.332442760467529297e-01,5.510894581675529480e-02,3.521577641367912292e-02,-3.610334917902946472e-02,-1.682123947143554688e+01,-2.594550704956054688e+01
2.254604296875000000e+04,5.379680000000000000e+05,-1.441728323698043823e-01,2.259662142023444176e-03,-1.808060705661773682e-02,4.704139381647109985e-02,-1.682126617431640625e+01,-2.595200347900390625e+01
2.256377734375000000e+04,5.383980000000000000e+05,-2.575105614960193634e-02,1.420013606548309326e-01,4.278100654482841492e-02,2.675230614840984344e-02,-1.681362915039062500e+01,-2.594158554077148438e+01
2.258152539062500000e+04,5.388270000000000000e+05,-4.610875621438026428e-02,1.364157348871231079e-01,3.841911628842353821e-02,3.282448649406433105e-02,-1.683290290832519531e+01,-2.592868423461914062e+01
2.259928710937500000e+04,5.392330000000000000e+05,7.925631105899810791e-02,-1.203117966651916504e-01,-2.872207388281822205e-02,-4.140161722898483276e-02,-1.682846069335937500e+01,-2.595328521728515625e+01
2.261706250000000000e+04,5.396620000000000000e+05,-5.856467410922050476e-02,-1.317149847745895386e-01,-5.024110898375511169e-02,2.022869419306516647e-03,-1.682382583618164062e+01,-2.597177886962890625e+01
2.263485156250000000e+04,5.400920000000000000e+05,1.435588896274566650e-01,1.548953913152217865e-02,2.356377430260181427e-02,-4.437842220067977905e-02,-1.680912971496582031e+01,-2.597790908813476562e+01
2.265265429687500000e+04,5.405210000000000000e+05,-1.334305386990308762e-02,-1.430756002664566040e-01,-4.834122583270072937e-02,-1.424521394073963165e-02,-1.685107994079589844e+01,-2.595200538635253906e+01
2.267047265625000000e+04,5.409270000000000000e+05,-7.501342147588729858e-02,-1.232387945055961609e-01,-4.951929301023483276e-02,8.338596671819686890e-03,-1.681627464294433594e+01,-2.598307800292968750e+01
2.268830273437500000e+04,5.413560000000000000e+05,3.684972971677780151e-02,-1.395475119352340698e-01,-4.025593027472496033e-02,-2.993436902761459351e-02,-1.681281280517578125e+01,-2.599184799194335938e+01
2.270614843750000000e+04,5.417860000000000000e+05,-3.720292076468467712e-02,1.392965614795684814e-01,4.022338986396789551e-02,3.000263869762420654e-02,-1.682195854187011719e+01,-2.598930549621582031e+01
2.272400781250000000e+04,5.422150000000000000e+05,9.708293946459889412e-04,1.444453299045562744e-01,4.666192084550857544e-02,1.840871572494506836e-02,-1.680573463439941406e+01,-2.599252319335937500e+01
2.274188281250000000e+04,5.426450000000000000e+05,-1.441663205623626709e-01,-7.738803047686815262e-03,-2.111551165580749512e-02,4.548642784357070923e-02,-1.681022834777832031e+01,-2.599482727050781250e+01
2.275976953125000000e+04,5.430740000000000000e+05,-1.308570057153701782e-02,1.434364169836044312e-01,4.478394985198974609e-02,2.256527543067932129e-02,-1.683081436157226562e+01,-2.599497604370117188e+01
2.277767187500000000e+04,5.435040000000000000e+05,-1.252136677503585815e-01,7.160264998674392700e-02,7.069999817758798599e-03,4.948921874165534973e-02,-1.681823921203613281e+01,-2.602204513549804688e+01
2.279558789062500000e+04,5.439330000000000000e+05,-2.196152321994304657e-02,-1.421706080436706543e-01,-4.866482317447662354e-02,-1.093750353902578354e-02,-1.684139060974121094e+01,-2.604168128967285156e+01
2.281351757812500000e+04,5.443630000000000000e+05,-1.358868032693862915e-01,-4.827801138162612915e-02,-3.294681385159492493e-02,3.764269500970840454e-02,-1.682020378112792969e+01,-2.601631927490234375e+01
2.283146093750000000e+04,5.447680000000000000e+05,-1.693981140851974487e-02,-1.430934071540832520e-01,-4.814102128148078918e-02,-1.269505172967910767e-02,-1.682716560363769531e+01,-2.605772018432617188e+01
2.284941992187500000e+04,5.451980000000000000e+05,-4.809495061635971069e-02,1.360211670398712158e-01,3.744626417756080627e-02,3.281750157475471497e-02,-1.681626129150390625e+01,-2.605686378479003906e+01
2.286739257812500000e+04,5.456270000000000000e+05,8.310285955667495728e-02,1.175960227847099304e-01,4.848811030387878418e-02,-1.162321399897336960e-02,-1.683297920227050781e+01,-2.604464530944824219e+01
2.288537890625000000e+04,5.460570000000000000e+05,-5.115849897265434265e-02,1.348477005958557129e-01,3.676792979240417480e-02,3.375747427344322205e-02,-1.681913757324218750e+01,-2.603548240661621094e+01
2.290337890625000000e+04,5.464860000000000000e+05,2.087186276912689209e-02,-1.424320936203002930e-01,-4.321626946330070496e-02,-2.468742802739143372e-02,-1.683557128906250000e+01,-2.606053924560546875e+01
2.292139257812500000e+04,5.469160000000000000e+05,-9.464383870363235474e-02,-1.082378327846527100e-01,-4.672205448150634766e-02,1.687226630747318268e-02,-1.684598731994628906e+01,-2.607721138000488281e+01
2.293942187500000000e+04,5.473450000000000000e+05,1.308159977197647095e-01,-6.073612719774246216e-02,-2.839434426277875900e-03,-4.939242079854011536e-02,-1.681901168823242188e+01,-2.611246299743652344e+01
2.295746484375000000e+04,5.477750000000000000e+05,-1.076400354504585266e-01,-9.550271928310394287e-02,-4.417272284626960754e-02,2.248224057257175446e-02,-1.683879661560058594e+01,-2.609651374816894531e+01
2.297552148437500000e+04,5.482280000000000000e+05,-7.476945221424102783e-02,-1.233719065785408020e-01,-4.893578216433525085e-02,8.352508768439292908e-03,-1.681705093383789062e+01,-2.608275604248046875e+01
2.299359375000000000e+04,5.486580000000000000e+05,1.437099874019622803e-01,-1.129456795752048492e-02,1.448571681976318359e-02,-4.741823300719261169e-02,-1.682351684570312500e+01,-2.609360694885253906e+01
2.301167968750000000e+04,5.490870000000000000e+05,-1.218156814575195312e-01,-7.718665897846221924e-02,-4.002714902162551880e-02,2.938204072415828705e-02,-1.682002639770507812e+01,-2.608098983764648438e+01
2.302977929687500000e+04,5.495170000000000000e+05,-5.171337351202964783e-02,-1.343711614608764648e-01,-4.944157600402832031e-02,-1.887845137389376760e-04,-1.683403205871582031e+01,-2.611808967590332031e+01
2.304789257812500000e+04,5.499460000000000000e+05,1.172730252146720886e-01,8.335196971893310547e-02,4.149054363369941711e-02,-2.694863453507423401e-02,-1.684018898010253906e+01,-2.611242675781250000e+01
2.306602148437500000e+04,5.503760000000000000e+05,8.870795369148254395e-02,-1.135316267609596252e-01,-2.528290823101997375e-02,-4.253986477851867676e-02,-1.682803344726562500e+01,-2.611035156250000000e+01
2.308416406250000000e+04,5.508050000000000000e+05,1.429702937602996826e-01,-1.573984511196613312e-02,1.275912206619977951e-02,-4.772575199604034424e-02,-1.684276390075683594e+01,-2.612513542175292969e+01
2.310232226562500000e+04,5.512350000000000000e+05,-1.230461001396179199e-01,7.465397566556930542e-02,8.342787623405456543e-03,4.857456311583518982e-02,-1.683745193481445312e+01,-2.614556312561035156e+01
2.312049218750000000e+04,5.516640000000000000e+05,-8.374561369419097900e-02,1.172311604022979736e-01,2.693115174770355225e-02,4.125009104609489441e-02,-1.682846450805664062e+01,-2.614955902099609375e+01
2.313867773437500000e+04,5.521180000000000000e+05,-1.040314733982086182e-01,-9.959824383258819580e-02,-4.467310756444931030e-02,2.077147178351879120e-02,-1.683141899108886719e+01,-2.614905166625976562e+01
2.315687695312500000e+04,5.525470000000000000e+05,1.200242340564727783e-02,1.434993296861648560e-01,4.735557734966278076e-02,1.395651325583457947e-02,-1.683272552490234375e+01,-2.613084793090820312e+01
2.317509179687500000e+04,5.529770000000000000e+05,5.027001723647117615e-02,1.350816488265991211e-01,4.917246475815773010e-02,7.154841441661119461e-04,-1.682477188110351562e+01,-2.616464233398437500e+01
2.319332031250000000e+04,5.534060000000000000e+05,-1.433572173118591309e-01,1.367287058383226395e-02,-1.344202458858489990e-02,4.728431254625320435e-02,-1.683227920532226562e+01,-2.616814041137695312e+01
